movie_id,title,release_year,genres,budget,original_language,original_title,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,vote_average
906,Gaslight,1944,Crime-Drama-Mystery-Thriller,2068000,en,Gaslight,/fsgsiJky8bmOqhfcC4Bqzq5Ir1k.jpg,Metro-Goldwyn-Mayer (MGM),United States of America,1944-05-04,0.0,114.0,English,7.2
908,North by Northwest,1959,Drama-Mystery-Thriller,4000000,en,North by Northwest,/aNV789h3oHm2pTHK5Bdq5RuiumZ.jpg,Metro-Goldwyn-Mayer (MGM),United States of America,1959-07-07,13275000.0,136.0,English,7.8
910,Some Like It Hot,1959,Comedy-Crime-Romance,2883848,en,Some Like It Hot,/pxc9EFCMYkItESpqqrI783yl8Gh.jpg,The Mirisch Corporation-Ashton Productions,United States of America,1959-03-18,25000000.0,122.0,English,8.0
911,Charade,1963,Comedy-Mystery-Romance-Thriller,4000000,en,Charade,/dylvMaUZ1HQvYvVocfiKb5OovOc.jpg,Universal Pictures,United States of America,1963-12-05,13474588.0,113.0,English-Français-Deutsch-Italiano,7.7
912,Casablanca,1942,Drama-Romance-War,878000,en,Casablanca,/wOBKAoUJZb5qTsWv5XXvVV2vUzz.jpg,Warner Bros.,United States of America,1942-11-26,10462500.0,102.0,Deutsch-Français-Italiano-English,7.9
914,My Fair Lady,1964,Drama-Family-Music-Musical-Romance,17000000,en,My Fair Lady,/AiyysCDn0l5SHO5dTGHsrKjPBN8.jpg,Warner Bros.,United States of America,1964-10-21,72070731.0,170.0,English,7.4
915,Sabrina,1954,Comedy-Romance,58000000,en,Sabrina,/jQh15y5YB7bWz1NtffNZmRw0s9D.jpg,Paramount Pictures-Scott Rudin Productions-Mirage Enterprises-Sandollar Productions-Constellation Entertainment-Worldwide-Mont Blanc Entertainment GmbH,Germany-United States of America,1995-12-15,0.0,127.0,Français-English,6.2
916,Roman Holiday,1953,Comedy-Romance,1500000,en,Roman Holiday,/A0JKLHc5rS3uztYl9GDOMwXl1d3.jpg,Paramount Pictures,United States of America,1953-09-02,12000000.0,119.0,English-Italiano,7.8
918,Meet Me in St. Louis,1944,Comedy-Music-Musical-Romance,0,en,Meet Me in St. Louis,/uSCZ8sxf3Cg8b50LUh0WD5Bdhad.jpg,Loew's-Metro-Goldwyn-Mayer (MGM),United States of America,1944-11-23,0.0,113.0,English,6.8
920,Gone with the Wind,1939,Drama-Romance-War,4000000,en,Gone with the Wind,/4o1yeosjSFMaI9pe1rOkYcZ6hHO.jpg,Selznick International Pictures-Metro-Goldwyn-Mayer (MGM),United States of America,1939-12-15,400176459.0,238.0,English,7.7
921,My Favorite Year,1982,Comedy-Drama,0,en,My Favorite Year,/3ahoywOARd9tQnDh0M1IKWFoepg.jpg,Brooksfilms-Metro-Goldwyn-Mayer (MGM),United States of America,1982-10-01,0.0,92.0,English,7.1
923,Citizen Kane,1941,Drama-Mystery,839727,en,Citizen Kane,/oFWvF7OJfT2ydAAatlnsgChV4FP.jpg,RKO Radio Pictures-Mercury Productions,United States of America,1941-04-30,23217674.0,119.0,English,8.0
924,2001: A Space Odyssey,1968,Adventure-Drama-Mystery-Sci-Fi-Science Fiction-Thriller,10500000,en,2001: A Space Odyssey,/90T7b2LIrL07ndYQBmSm09yqVEH.jpg,Stanley Kubrick Productions-Metro-Goldwyn-Mayer (MGM),United States of America-United Kingdom,1968-04-10,68700000.0,149.0,English-Pусский,7.9
925,Golden Earrings,1947,Adventure-Romance,0,en,Golden Earrings,/2gcfgwuRuX8PfGEI00THfT0U4yl.jpg,Paramount Pictures,United States of America,1947-08-27,0.0,95.0,English-Deutsch,4.8
926,All About Eve,1950,Drama,1400000,en,All About Eve,/6numIZH6uR3NlJgY9m7nGH0jhs.jpg,Twentieth Century Fox Film Corporation,United States of America,1950-11-09,63463.0,138.0,English-Français,8.0
928,Rebecca,1940,Drama-Mystery-Romance-Thriller,1288000,en,Rebecca,/eIkJjEbQcPasYvoNHKueFrfgpX4.jpg,Selznick International Pictures,United States of America,1940-04-12,6000000.0,130.0,English-Français,7.7
929,Foreign Correspondent,1940,Mystery-Thriller-War,0,en,Foreign Correspondent,/3v1icBQqlbAFkAB2PXF7Q7jKviK.jpg,United Artists-Walter Wanger Productions,United States of America,1940-08-16,0.0,120.0,Nederlands-English-Latviešu,7.0
930,Notorious,1946,Drama-Film-Noir-Romance-Thriller,2000000,en,Notorious,/pi5YexkEQ9BZIWovB5SyPmjCBjG.jpg,RKO Radio Pictures,United States of America,1946-08-15,24464742.0,102.0,English,7.8
931,Spellbound,1945,Drama-Mystery-Romance-Thriller,1500000,en,Spellbound,/pptQGmwPvOI49UYp5cMHo976y4d.jpg,Selznick International Pictures,United States of America,1945-12-28,7000000.0,111.0,English,7.3
933,To Catch a Thief,1955,Comedy-Crime-Drama-Mystery-Romance-Thriller,2500000,en,To Catch a Thief,/wizxvCHhWTpJXxRew6FGPGFWTVl.jpg,Paramount Pictures,United States of America,1955-08-03,8750000.0,106.0,Français-English,7.1
934,Father of the Bride,1950,Comedy-Drama-Family-Romance,0,en,Father of the Bride,/pmqjgYKLh1XEdWBoSwHHbZfIk5F.jpg,Metro-Goldwyn-Mayer (MGM),United States of America,1950-06-16,0.0,92.0,Italiano-English,6.6
936,Ninotchka,1939,Comedy-Romance,1365000,en,Ninotchka,/aFrCsI3e3oUSSiKkuDiPtrdfWyb.jpg,Metro-Goldwyn-Mayer (MGM),United States of America,1939-10-06,2279000.0,110.0,English,7.3
937,Love in the Afternoon,1957,Comedy-Drama-Romance,0,en,Love in the Afternoon,/szqbwEUt3TVWKLrQBiZiwR98Zi5.jpg,Allied Artists Pictures,United States of America,1957-06-30,0.0,130.0,English-Français,7.3
938,Gigi,1958,Comedy-Music-Musical-Romance,0,en,Gigi,/6KDECdxWvQc9wRsFvYo9fSHo4Jh.jpg,Metro-Goldwyn-Mayer (MGM)-Arthur Freed Production,United States of America,1958-04-15,0.0,116.0,English-Français,6.1
942,Laura,1944,Crime-Drama-Film-Noir-Mystery,1020000,en,Laura,/fqFY81twXBjTAmDGw1fUooAvXf9.jpg,Twentieth Century Fox Film Corporation,United States of America,1944-10-11,2000000.0,88.0,English,7.6
944,Lost Horizon,1937,Adventure-Drama-Fantasy-Mystery,4000000,en,Lost Horizon,/lT5DbBkkmOIVvuiTZin5iXIL2Cf.jpg,Columbia Pictures Corporation,United States of America,1937-09-01,0.0,97.0,English-普通话-Español,6.8
945,Top Hat,1935,Comedy-Music-Musical-Romance,609000,en,Top Hat,/ltPxlajqLOokKahBG8LXBnCESXk.jpg,RKO Radio Pictures,United States of America,1935-09-06,3202000.0,101.0,English-Italiano,7.4
946,To Be or Not to Be,1942,Comedy-Drama-War,0,en,To Be or Not to Be,/ug5R6fdOhud4hbb5O6pn1snSEFJ.jpg,United Artists,United States of America,1942-03-05,0.0,99.0,English,7.7
947,My Man Godfrey,1936,Comedy-Romance,0,en,My Man Godfrey,/1kc47vqV0CTIlJssyGNvqHvzEhj.jpg,Universal Pictures,United States of America,1936-09-17,0.0,94.0,English-Magyar,7.7
948,Giant,1956,Action-Drama-Western,5400000,en,Giant,/1zUkou93TZDY6T5N13to3sr8VZ8.jpg,Warner Bros.,United States of America,1956-10-10,35000000.0,201.0,English-Español,7.5
949,East of Eden,1955,Drama,1,en,East of Eden,/hjH1uLOySpzgBdm1UQYjTV5yLav.jpg,Warner Bros.,United States of America,1955-03-09,5.0,115.0,English,7.5
951,His Girl Friday,1940,Comedy-Drama,0,en,His Girl Friday,/vYaWP1Pt8n9npX5eaynZHP7MIRV.jpg,Columbia Pictures,United States of America,1940-01-18,0.0,92.0,English,7.5
952,Around the World in 80 Days,1956,Action-Adventure-Comedy,110000000,en,Around the World in 80 Days,/2glntoCztzLkfjajsJKNOSY0vpn.jpg,Studio Babelsberg-Walden Media-Babelsberg Film-Mostow/Lieberman Productions-80 Days Productions-Spanknyce Films-Fitzwilliam Productions,Germany-Ireland-United Kingdom-United States of America,2004-06-16,72178895.0,120.0,Deutsch-English-Français-हिन्दी-Türkçe-广州话 / 廣州話,5.7
953,It's a Wonderful Life,1946,Drama-Family-Fantasy,3180000,en,It's a Wonderful Life,/qRitcyVpWdL7bSV7akDcKTR2YxL.jpg,RKO Radio Pictures-Liberty Films (II),United States of America,1946-12-20,9644124.0,130.0,English,8.0
954,Mr. Smith Goes to Washington,1939,Comedy-Drama,1500000,en,Mr. Smith Goes to Washington,/jZDRazOQhKFGoK322rYiBk1fpsY.jpg,Columbia Pictures,United States of America,1939-10-19,9600000.0,129.0,English,7.9
955,Bringing Up Baby,1938,Comedy-Romance,1073000,en,Bringing Up Baby,/rol6PWurPNcM6rqjYFBw08ZsEUI.jpg,RKO Radio Pictures,United States of America,1938-02-18,0.0,102.0,English,7.6
956,Penny Serenade,1941,Drama-Romance,0,en,Penny Serenade,/ksL4CNT4HVrYsKVz1AmUyatAM6A.jpg,Columbia Pictures Corporation,United States of America,1941-04-24,0.0,119.0,English,6.4
958,Lady of Burlesque,1943,Comedy-Mystery-Romance-Thriller,0,en,Lady of Burlesque,/ry8Uask7c7cK1LFE5jGzs9xExic.jpg,Hunt Stromberg Productions,United States of America,1943-06-01,0.0,91.0,English,5.0
959,Of Human Bondage,1934,Drama,0,en,Of Human Bondage,/8zD3B0eWWmguo9V3TqQWspVbzx7.jpg,RKO Radio Pictures,United States of America,1934-07-20,0.0,83.0,English,6.4
960,Angel on My Shoulder,1946,Comedy-Crime-Drama-Fantasy-Romance,0,en,Angel on My Shoulder,/5GvCXu1nYiqhVoXYvAjH5aE8DEW.jpg,Premier Productions,United States of America,1946-09-20,0.0,100.0,English,5.7
961,Little Lord Fauntleroy,1936,Drama-Family,0,en,Little Lord Fauntleroy,/sCaL9aoidOZZy0lT2JThbQAaXH0.jpg,Selznick International Pictures,United States of America,1936-03-06,0.0,102.0,English,6.6
962,They Made Me a Criminal,1939,Crime-Drama-Mystery-Thriller,0,en,They Made Me a Criminal,/knxpDclMeW8DpVO4odcyUCUiHGg.jpg,Warner Bros.,United States of America,1939-01-28,0.0,92.0,English,5.6
964,Angel and the Badman,1947,Romance-Western,0,en,Angel and the Badman,/vaCxZA4g3aM3r0ouCTvOBaM5frv.jpg,Republic Pictures,United States of America,1947-02-15,0.0,100.0,English,6.6
968,Night of the Living Dead,1968,Horror-Sci-Fi,114000,en,Night of the Living Dead,/faPfcZ181gWmCoMbal7bAXFPFh9.jpg,Laurel Group-Off Color Films-Image Ten-Market Square Productions,United States of America,1968-10-01,30000000.0,96.0,English,7.5
970,Beat the Devil,1954,Action-Adventure-Comedy-Crime-Drama-Romance,1000000,en,Beat the Devil,/kNMTqdMpTuINY2clqOdnuSN6pRS.jpg,Santana Pictures Corporation-Romulus Films-Rizzoli-Haggiag,United States of America-United Kingdom-Italy,1953-11-24,0.0,89.0,Italiano-English,6.2
971,Cat on a Hot Tin Roof,1958,Drama-Romance,3000000,en,Cat on a Hot Tin Roof,/2ILe9TXCB4bOcVwsV6cUChir0SR.jpg,Avon Production-Metro-Goldwyn-Mayer (MGM),United States of America,1958-02-17,17570324.0,108.0,English,7.6
973,Meet John Doe,1941,Comedy-Drama-Romance,0,en,Meet John Doe,/112Z3gBAqbDHJ7nmVSLN4V3ITxm.jpg,Warner Bros.-Frank Capra Productions,United States of America,1941-03-12,0.0,122.0,English,7.3
974,Algiers,1938,Action-Drama-Mystery-Romance,0,en,Algiers,/rpVytlkawQtsWb9F9KeegTraOew.jpg,United Artists-Walter Wagner Productions,United States of America,1938-06-28,0.0,96.0,English-Español,5.8
975,Something to Sing About,1937,Comedy-Musical,0,en,Something to Sing About,/59mhvtSPqE2cnyCl3kBNhHFNZLa.jpg,Grand National Pictures-Zion Meyers Productions,United States of America,1937-09-30,0.0,93.0,English,3.8
977,Moonlight Murder,1936,Music-Mystery,0,en,Moonlight Murder,/xQWc31kJ3cMcMvNebMZLz9vaEGh.jpg,Metro-Goldwyn-Mayer (MGM),United States of America,1936-03-27,0.0,65.0,English,6.0
979,Nothing Personal,1995,Drama-War,0,en,Nothing Personal,/weFodouv5VxhLndixC6HJ6s0ugs.jpg,Channel Four Films-Bórd Scannán na hÉireann-Little Bird-British Screen Productions,Ireland-United Kingdom,1996-10-18,0.0,83.0,,4.0
981,Dangerous Ground,1997,Drama,0,en,Dangerous Ground,/1xhSnWEi6n7oVlN96t59pSBtNNm.jpg,New Line Cinema-Jacaranda Films-Investec Merchant Bank,United States of America-South Africa,1997-02-12,3028094.0,95.0,English-Polski,5.0
982,Picnic,1955,Drama-Romance,0,en,Picnic,/iOdP6Ybu5ZuNPm0c4zAnlTFF98B.jpg,Columbia Pictures Corporation,United States of America,1955-11-18,0.0,115.0,English,6.7
983,Madagascar Skin,1995,Romance,0,en,Madagascar Skin,/sO4lasAsXBDo78B7v7E9DNIrl3j.jpg,,,1995-01-26,0.0,96.0,,0.0
985,Small Wonders,1996,Documentary-Family,0,en,Small Wonders,/y6PIqj451fJjoJCKDA5nmaOqjE7.jpg,,,1995-01-01,0.0,77.0,,0.0
986,Fly Away Home,1996,Action-Adventure-Children's-Drama-Family,0,en,Fly Away Home,/azFDIXe7TgEgte7gHL8PkvXW0GC.jpg,Columbia Pictures-Sandollar Productions,United States of America,1996-09-13,0.0,107.0,English,6.6
987,Bliss,1997,Drama-Romance,0,en,Bliss,/jNlOtRzKZaA2pprSNyeVntP1eSJ.jpg,Triumph Films-Pacific Motion Pictures Corporation-Stewart Pictures,Canada-United States of America,1997-04-14,294064.0,103.0,English,4.8
988,Grace of My Heart,1996,Comedy-Drama-Music,0,en,Grace of My Heart,/uxHVD9NKZPA1PqGhr7XJDVhY8Yi.jpg,Universal Pictures-Cappa Productions-Gramercy Pictures (II),United States of America,1996-09-13,0.0,116.0,English,6.5
990,Maximum Risk,1996,Action-Adventure-Thriller,25000000,en,Maximum Risk,/sFqiNcytKYQgyBL8yyLHpd80roV.jpg,Columbia Pictures,United States of America,1996-09-13,51702483.0,100.0,English,5.3
991,Michael Collins,1996,Drama-Thriller-War,28000000,en,Michael Collins,/hwmoOMcrtnhMYPNjZKapoF7q4cL.jpg,Geffen Pictures-Warner Bros.,Ireland-United Kingdom,1996-10-25,16900000.0,132.0,English,6.8
993,Infinity,1996,Drama-Romance,0,en,Infinity,/pwADoLVt7sO79V9HtTUKLNSPTEt.jpg,Neo Productions-Overseas FilmGroup,United States of America,1996-10-04,0.0,119.0,English,0.0
994,Big Night,1996,Drama,0,en,Big Night,/1n0H40ebJx1sO9itVvJ1jis0nqI.jpg,Rysher Entertainment,United States of America,1996-09-20,0.0,107.0,English,6.8
996,Last Man Standing,1996,Action-Crime-Drama-Thriller-Western,67000000,en,Last Man Standing,/fkURS96D2ceuocZIBuyiIBGHilF.jpg,New Line Cinema-Metropolitan Filmexport,United States of America,1996-09-20,47267001.0,101.0,English,6.2
997,Caught,1996,Action-Drama-Thriller,0,en,Caught,/1UXbJIszOEalpFY0BKkRn1cRv66.jpg,Cinehaus-Circle Films-DuArt,United States of America,1996-01-24,0.0,110.0,English,6.5
998,Set It Off,1996,Action-Crime-Drama,9000000,en,Set It Off,/lfMk5h35Fccl5gOsBaeYvMnBUPb.jpg,New Line Cinema,United States of America,1996-11-06,41590886.0,118.0,English,6.9
999,2 Days in the Valley,1996,Comedy-Crime,0,en,2 Days in the Valley,/fT4ELMHeGzrSk1x2guF6vImgtiy.jpg,Metro-Goldwyn-Mayer (MGM)-Rysher Entertainment-Redemption Productions,United States of America,1996-09-11,0.0,104.0,English-Tiếng Việt,5.9
1000,Curdled,1996,Comedy-Crime-Thriller,2300000,en,Curdled,/9rEz6n5ypgE3Vu1M2RuNTah0Z7e.jpg,Tinderbox Films,United States of America,1996-09-06,49620.0,88.0,English-Español,6.2
1002,Ed's Next Move,1996,Comedy,0,en,Ed's Next Move,/cA1RPXZ01k2gszSKFQ7hEwBMxLZ.jpg,,,1996-10-18,0.0,88.0,,3.0
1003,Extreme Measures,1996,Drama-Thriller,38000000,en,Extreme Measures,/18WUNYhc58VQgBmJaFsaST9Uj69.jpg,Columbia Pictures-Castle Rock Entertainment-Simian Films,United States of America,1996-09-27,17380126.0,118.0,English,5.7
1005,D3: The Mighty Ducks,1996,Action-Children's-Comedy-Drama-Family,0,en,D3: The Mighty Ducks,/umoEeNQqhvUg7jnpdGZnvNHCRFS.jpg,Walt Disney,United States of America,1996-10-04,22955097.0,104.0,English,5.3
1008,"Davy Crockett, King of the Wild Frontier",1955,Action-Adventure-Family-Western,0,en,"Davy Crockett, King of the Wild Frontier",/116pwuzAGuaH8mXM1lwebbvW4Po.jpg,Walt Disney Productions,United States of America,1955-05-25,0.0,93.0,Español-English,5.9
1009,Escape to Witch Mountain,1975,Adventure-Children's-Family-Fantasy-Science Fiction,0,en,Escape to Witch Mountain,/3D4XNaaBZcHajoA6hcaeu1NLWxf.jpg,Walt Disney Productions,United States of America,1975-03-21,20000000.0,97.0,English,6.5
1011,Herbie Rides Again,1974,Adventure-Children's-Comedy-Family-Fantasy-Romance,0,en,Herbie Rides Again,/1zwUtG1kwpJGtVqidpOrarswUB0.jpg,Walt Disney Pictures,United States of America,1974-02-14,0.0,88.0,English,5.9
1012,Old Yeller,1957,Adventure-Children's-Drama-Western,0,en,Old Yeller,/cpmJyQpmg6fF8VkBUAAFIs8tLKh.jpg,Walt Disney Productions,United States of America,1957-12-25,0.0,83.0,English,7.0
1014,Pollyanna,1960,Adventure-Children's-Comedy-Drama,0,en,Pollyanna,/oWxzmMZHIqtZLXztpPv5kbrcuD9.jpg,Walt Disney Productions,United States of America,1960-05-19,0.0,134.0,English,6.9
1015,Homeward Bound: The Incredible Journey,1993,Adventure-Children's-Comedy-Drama-Family,0,en,Homeward Bound: The Incredible Journey,/yBFfd6AqraqKnP4HPPxTk5oUnjI.jpg,Walt Disney Pictures-Touchwood Pacific Partners 1,United States of America,1993-02-03,0.0,84.0,English,6.6
1017,Swiss Family Robinson,1960,Adventure-Children's-Family,0,en,Swiss Family Robinson,/jj2Pkkgrasm4A5AUqXwpJhb5VX3.jpg,Walt Disney Productions,Trinidad and Tobago-United Kingdom,1960-12-21,0.0,126.0,English-Italiano,7.0
1018,That Darn Cat!,1965,Children's-Comedy-Drama-Family-Mystery,0,en,That Darn Cat!,/xRqSMfKJsTFVzcD07MmZbpLfRko.jpg,Walt Disney Productions,United States of America,1965-12-02,0.0,112.0,English,6.4
1019,"20,000 Leagues Under the Sea",1954,Adventure-Children's-Drama-Fantasy-Sci-Fi-Science Fiction,5000000,en,"20,000 Leagues Under the Sea",/pdi0lk5a0Yaq2HAk5v7SAj8oxT7.jpg,Walt Disney Productions,United States of America,1954-12-23,28200000.0,127.0,English,6.9
1020,Cool Runnings,1993,Comedy,14000000,en,Cool Runnings,/neDmp7VSnopcjUcN8rgz9jusJyC.jpg,Walt Disney,United States of America,1993-09-30,154864401.0,98.0,English-Français-Deutsch-Pусский,6.8
1021,Angels in the Outfield,1994,Children's-Comedy-Drama-Family-Fantasy,0,en,Angels in the Outfield,/zdbzzEoWMYztvfGjm4kyKntwhEq.jpg,Walt Disney Pictures-Caravan Pictures,United States of America,1994-07-15,50236831.0,102.0,English-Français-Italiano-Español,5.7
1022,Cinderella,1950,Animation-Children's-Family-Fantasy-Musical-Romance,2900000,en,Cinderella,/cdf4J7tDhSPAghWWgx9EnwQWBfF.jpg,RKO Radio Pictures-Walt Disney Productions,United States of America,1950-03-04,263591415.0,74.0,English,6.8
1023,Winnie the Pooh and the Blustery Day,1968,Animation-Children's-Family-Music,0,en,Winnie the Pooh and the Blustery Day,/w71AMrpGQbRka6EJmj0jQ4dgMpg.jpg,Walt Disney Productions,United States of America,1968-12-20,0.0,25.0,English,7.8
1026,So Dear to My Heart,1949,Animation-Children's-Drama-Family,0,en,So Dear to My Heart,/6r2nvEUw1x06BGXOnledUDWn54z.jpg,Walt Disney Productions,United States of America,1948-11-29,0.0,79.0,English,6.3
1027,Robin Hood: Prince of Thieves,1991,Adventure-Drama,48000000,en,Robin Hood: Prince of Thieves,/SC1uy1zkxDFuEiZDIk5sq4eBbQ.jpg,Warner Bros.-Morgan Creek Productions,United States of America,1991-06-14,390493908.0,143.0,English,6.6
1028,Mary Poppins,1964,Children's-Comedy-Family-Fantasy-Musical,6000000,en,Mary Poppins,/oPXf92g2gjlPqduj6vRH9yvh0Yb.jpg,Walt Disney Productions,United States of America,1964-08-27,102272727.0,139.0,English,7.4
1029,Dumbo,1941,Animation-Children's-Family-Musical,812000,en,Dumbo,/r5IqhwZ61OuKlsyDwvXWyWQZK30.jpg,RKO Radio Pictures-Walt Disney Productions,United States of America,1941-10-22,1600000.0,64.0,English,6.8
1030,Pete's Dragon,1977,Adventure-Animation-Children's-Comedy-Family-Fantasy-Musical,10000000,en,Pete's Dragon,/cgkzUzFVFdTnHpAuazP5JCeJpzg.jpg,Walt Disney Productions,United States of America,1977-11-03,0.0,128.0,English,6.4
1031,Bedknobs and Broomsticks,1971,Adventure-Animation-Children's-Comedy-Family-Fantasy-Music-Musical,20000000,en,Bedknobs and Broomsticks,/1mWFExXAlUSgfBKGkK3mjH1iXk4.jpg,Walt Disney Productions,United States of America,1971-10-07,17900000.0,117.0,English,6.8
1032,Alice in Wonderland,1951,Adventure-Animation-Children's-Family-Fantasy-Musical,3000000,en,Alice in Wonderland,/9gJa2B6M8jt85aDkb0MF98MLZ9T.jpg,RKO Radio Pictures-Walt Disney Productions,United States of America,1951-07-03,572000000.0,75.0,English,7.0
1034,Freeway,1996,Comedy-Crime-Drama-Thriller,3000000,en,Freeway,/4MWOlH15xAAfAImKc44lD8b3dIf.jpg,The Kushner-Locke Company-August Entertainment-Multicom entertainment,United States of America,1996-08-23,0.0,110.0,English,6.5
1036,Die Hard,1988,Action-Thriller,28000000,en,Die Hard,/r7CDkRjZIAP79skLaTTvRk8eUp3.jpg,Twentieth Century Fox Film Corporation-Gordon Company-Silver Pictures,United States of America,1988-07-15,140767956.0,131.0,English-Deutsch-Italiano,7.5
1038,Unhook the Stars,1996,Drama-Romance,0,en,Unhook the Stars,/uLRs48H7PvhufiNyiiIWB2YcSaF.jpg,Miramax Films,France-United States of America,1996-09-04,0.0,103.0,English,6.2
1039,Synthetic Pleasures,1995,Documentary,0,en,Synthetic Pleasures,/oEjGkReYxgt0SaV8E25LcCmik1U.jpg,,,1995-09-13,0.0,85.0,English,0.0
1041,Secrets & Lies,1996,Drama,4500000,en,Secrets & Lies,/8yRTeiJX4ckalsXO8DrTGSKoZym.jpg,Channel Four Films-October Films-CiBy 2000-Thin Man Films,United Kingdom-France,1996-05-24,13417292.0,142.0,English,7.1
1042,That Thing You Do!,1996,Comedy-Drama,0,en,That Thing You Do!,/luSHsQYyX0aukrHPL5joYOxcsO9.jpg,Twentieth Century Fox Film Corporation-Clinica Estetico-Clavius Base,United States of America,1996-10-04,34585416.0,108.0,English,6.8
1043,To Gillian on Her 37th Birthday,1996,Drama-Romance,0,en,To Gillian on Her 37th Birthday,/f0n7yAcN5JT3BRhmuUaG22axVBY.jpg,Rastar Pictures-Triumph Films,United States of America,1996-10-18,4137645.0,93.0,English,5.1
1044,Surviving Picasso,1996,Drama-Romance,16000000,en,Surviving Picasso,/sarfAhGM1DH52BMPj4NosF7VnE0.jpg,Merchant Ivory Productions,United States of America,1996-09-04,1985001.0,125.0,English-Deutsch,5.3
1045,Love Is All There Is,1996,Comedy-Drama-Romance,0,en,Love Is All There Is,/g0jawVk80QDN85kYMQl9idK1Rfh.jpg,Cinema 7,United States of America,1996-05-10,0.0,105.0,English,5.5
1046,Beautiful Thing,1996,Comedy-Drama-Romance,0,en,Beautiful Thing,/8z1ZkZoznIGLyx4xHEaQNZqG63D.jpg,Channel Four Films-World Productions,United Kingdom,1996-06-21,1500000.0,90.0,English,7.3
1050,Looking for Richard,1996,Documentary-Drama,0,en,Looking for Richard,/yXY9EdBCcY9VeOeu570cUlF6wgX.jpg,Twentieth Century Fox Film Corporation-Jam Productions-Chal Productions,United States of America,1996-10-11,0.0,112.0,English,6.9
1051,Trees Lounge,1996,Comedy-Drama,0,en,Trees Lounge,/yN5MHg0WP1hje1XX9hwFT4YFmfJ.jpg,,,1996-10-11,0.0,95.0,Italiano-English,6.7
1053,Normal Life,1996,Crime-Drama,0,en,Normal Life,/ib495WLg26wBxvgx44qN41ypDSx.jpg,Fine Line Features-Spelling Entertainment-Normal Life Productions,United States of America,1996-01-26,0.0,101.0,English,6.8
1054,Get on the Bus,1996,Drama,2400000,en,Get on the Bus,/khxusCDdO5JKZ2MBE1xKA52Y5Rq.jpg,Columbia Pictures-40 Acres & A Mule Filmworks,United States of America,1996-10-16,5731103.0,120.0,English,7.0
1055,Shadow Conspiracy,1997,Action-Thriller,45000000,en,Shadow Conspiracy,/w1MCRsbCAIdOTobSmoU9KIEvZKF.jpg,Hollywood Pictures-Cinergi Pictures Entertainment,United States of America,1997-01-31,2154540.0,103.0,English-Magyar,4.0
1056,Jude,1996,Drama-Romance,7000000,en,Jude,/2OA9M8KribkctpSRDAlPu6yWOx8.jpg,Revolution Films-PolyGram Filmed Entertainment-British Broadcasting Corporation (BBC),United Kingdom,1996-02-06,405000.0,123.0,Latin-English,6.6
